,"""Source Port""","""Destination Port""","""NAT Source Port""","""NAT Destination Port""",Action,Bytes,"""Bytes Sent""","""Bytes Received""",Packets,"""Elapsed Time (sec)""",pkts_sent,pkts_received
12621,59934,35440,0,0,deny,66,66,0,1,0,1,0
12622,65095,445,0,0,drop,70,70,0,1,0,1,0
12623,65091,445,0,0,drop,70,70,0,1,0,1,0
12624,65092,445,0,0,drop,70,70,0,1,0,1,0
12625,60516,445,0,0,drop,66,66,0,1,0,1,0
12626,24127,56205,0,0,deny,66,66,0,1,0,1,0
12627,55524,46232,0,0,deny,66,66,0,1,0,1,0
12628,60259,445,0,0,drop,70,70,0,1,0,1,0
12629,60508,445,0,0,drop,66,66,0,1,0,1,0
12630,60509,445,0,0,drop,66,66,0,1,0,1,0
12631,60504,445,0,0,drop,66,66,0,1,0,1,0
12632,60506,445,0,0,drop,66,66,0,1,0,1,0
12633,60502,445,0,0,drop,66,66,0,1,0,1,0
12634,60498,445,0,0,drop,66,66,0,1,0,1,0
12635,60500,445,0,0,drop,66,66,0,1,0,1,0
12636,12986,64147,0,0,deny,62,62,0,1,0,1,0
12637,65085,445,0,0,drop,70,70,0,1,0,1,0
12638,14693,64147,0,0,deny,66,66,0,1,0,1,0
12639,62153,35440,0,0,deny,66,66,0,1,0,1,0
12640,65081,445,0,0,drop,70,70,0,1,0,1,0
12641,65079,445,0,0,drop,70,70,0,1,0,1,0
12642,65077,445,0,0,drop,70,70,0,1,0,1,0
12643,59400,22114,0,0,deny,66,66,0,1,0,1,0
12644,60255,445,0,0,drop,70,70,0,1,0,1,0
12645,51453,64147,0,0,deny,66,66,0,1,0,1,0
12646,48706,23393,0,0,deny,60,60,0,1,0,1,0
12647,38664,37965,0,0,deny,62,62,0,1,0,1,0
12648,59886,64147,0,0,deny,72,72,0,1,0,1,0
12649,11136,19910,0,0,deny,62,62,0,1,0,1,0
12650,1114,46824,0,0,deny,62,62,0,1,0,1,0
12651,60243,445,0,0,drop,70,70,0,1,0,1,0
12652,60244,445,0,0,drop,70,70,0,1,0,1,0
12653,60246,445,0,0,drop,70,70,0,1,0,1,0
12654,65075,445,0,0,drop,70,70,0,1,0,1,0
12655,65073,445,0,0,drop,70,70,0,1,0,1,0
12656,65072,445,0,0,drop,70,70,0,1,0,1,0
12657,60241,445,0,0,drop,70,70,0,1,0,1,0
12658,60493,445,0,0,drop,66,66,0,1,0,1,0
12659,60238,445,0,0,drop,70,70,0,1,0,1,0
12660,65068,445,0,0,drop,70,70,0,1,0,1,0
12661,60489,445,0,0,drop,66,66,0,1,0,1,0
12662,54389,28543,0,0,deny,62,62,0,1,0,1,0
12663,60486,445,0,0,drop,66,66,0,1,0,1,0
12664,60487,445,0,0,drop,66,66,0,1,0,1,0
12665,60485,445,0,0,drop,66,66,0,1,0,1,0
12666,63331,51221,0,0,deny,62,62,0,1,0,1,0
12667,65344,46824,0,0,deny,62,62,0,1,0,1,0
12668,48513,44847,0,0,deny,62,62,0,1,0,1,0
12669,60232,445,0,0,drop,70,70,0,1,0,1,0
12670,65060,445,0,0,drop,70,70,0,1,0,1,0
12671,63344,53,0,0,deny,73,73,0,1,0,1,0
12672,30794,37965,0,0,deny,62,62,0,1,0,1,0
12673,65058,445,0,0,drop,70,70,0,1,0,1,0
12674,65059,445,0,0,drop,70,70,0,1,0,1,0
12675,57365,38303,0,0,deny,62,62,0,1,0,1,0
12676,26085,8305,0,0,deny,148,148,0,1,0,1,0
12677,64697,37965,0,0,deny,66,66,0,1,0,1,0
12678,60474,445,0,0,drop,66,66,0,1,0,1,0
12679,60223,445,0,0,drop,70,70,0,1,0,1,0
12680,59679,37807,0,0,deny,66,66,0,1,0,1,0
12681,3608,25773,0,0,reset-both,146,146,0,1,0,1,0
12682,3375,35253,0,0,deny,66,66,0,1,0,1,0
12683,19875,30170,0,0,deny,145,145,0,1,0,1,0
12684,60219,445,0,0,drop,70,70,0,1,0,1,0
12685,52390,2323,0,0,deny,60,60,0,1,0,1,0
12686,11821,64147,0,0,deny,62,62,0,1,0,1,0
12687,60466,445,0,0,drop,66,66,0,1,0,1,0
12688,58836,44847,0,0,deny,74,74,0,1,0,1,0
12689,60217,445,0,0,drop,70,70,0,1,0,1,0
12690,65041,445,0,0,drop,70,70,0,1,0,1,0
12691,64677,57470,0,0,deny,66,66,0,1,0,1,0
12692,23553,37965,0,0,deny,62,62,0,1,0,1,0
12693,60463,445,0,0,drop,66,66,0,1,0,1,0
12694,61461,50584,0,0,deny,66,66,0,1,0,1,0
12695,13413,44847,0,0,deny,62,62,0,1,0,1,0
12696,60213,445,0,0,drop,70,70,0,1,0,1,0
12697,46839,51050,0,0,deny,62,62,0,1,0,1,0
12698,26835,47993,0,0,deny,62,62,0,1,0,1,0
12699,65379,22114,0,0,deny,66,66,0,1,0,1,0
12700,60212,445,0,0,drop,70,70,0,1,0,1,0
12701,60455,445,0,0,drop,66,66,0,1,0,1,0
12702,60446,445,0,0,drop,66,66,0,1,0,1,0
12703,22784,9571,0,0,deny,62,62,0,1,0,1,0
12704,33651,36237,0,0,deny,62,62,0,1,0,1,0
12705,26330,26348,0,0,deny,62,62,0,1,0,1,0
12706,58745,30188,0,0,deny,66,66,0,1,0,1,0
12707,52828,51221,0,0,deny,66,66,0,1,0,1,0
12708,60207,445,0,0,drop,70,70,0,1,0,1,0
12709,43323,1,0,0,deny,62,62,0,1,0,1,0
12710,10026,50584,0,0,deny,146,146,0,1,0,1,0
12711,59876,44847,0,0,deny,62,62,0,1,0,1,0
12712,65029,445,0,0,drop,70,70,0,1,0,1,0
12713,65030,445,0,0,drop,70,70,0,1,0,1,0
12714,65028,445,0,0,drop,70,70,0,1,0,1,0
12715,60435,445,0,0,drop,66,66,0,1,0,1,0
12716,60436,445,0,0,drop,66,66,0,1,0,1,0
12717,60438,445,0,0,drop,66,66,0,1,0,1,0
12718,60432,445,0,0,drop,66,66,0,1,0,1,0
12719,60437,445,0,0,drop,66,66,0,1,0,1,0
12720,60439,445,0,0,drop,66,66,0,1,0,1,0
12721,60433,445,0,0,drop,66,66,0,1,0,1,0
12722,60440,445,0,0,drop,66,66,0,1,0,1,0
12723,64104,22114,0,0,deny,62,62,0,1,0,1,0
12724,54737,50584,0,0,deny,66,66,0,1,0,1,0
12725,61550,5529,0,0,deny,145,145,0,1,0,1,0
12726,3170,53567,0,0,deny,66,66,0,1,0,1,0
12727,59483,23,0,0,deny,60,60,0,1,0,1,0
12728,51743,64147,0,0,deny,62,62,0,1,0,1,0
12729,25901,50265,0,0,deny,62,62,0,1,0,1,0
12730,25054,36827,0,0,deny,66,66,0,1,0,1,0
12731,36369,51505,0,0,deny,66,66,0,1,0,1,0
12732,51148,9571,0,0,deny,66,66,0,1,0,1,0
12733,60194,445,0,0,drop,70,70,0,1,0,1,0
12734,53500,1,0,0,deny,66,66,0,1,0,1,0
12735,26301,22114,0,0,deny,62,62,0,1,0,1,0
12736,65027,445,0,0,drop,70,70,0,1,0,1,0
12737,65026,445,0,0,drop,70,70,0,1,0,1,0
12738,65024,445,0,0,drop,70,70,0,1,0,1,0
12739,65012,445,0,0,drop,70,70,0,1,0,1,0
12740,9227,9000,0,0,deny,60,60,0,1,0,1,0
12741,60191,445,0,0,drop,70,70,0,1,0,1,0
12742,50052,65008,0,0,deny,60,60,0,1,0,1,0
12743,60419,445,0,0,drop,66,66,0,1,0,1,0
12744,60417,445,0,0,drop,66,66,0,1,0,1,0
12745,60416,445,0,0,drop,66,66,0,1,0,1,0
12746,39681,37965,0,0,deny,62,62,0,1,0,1,0
12747,64543,50265,0,0,deny,66,66,0,1,0,1,0
12748,13938,64147,0,0,deny,145,145,0,1,0,1,0
12749,31235,22114,0,0,deny,146,146,0,1,0,1,0
12750,65008,445,0,0,drop,70,70,0,1,0,1,0
12751,60186,445,0,0,drop,70,70,0,1,0,1,0
12752,60185,445,0,0,drop,70,70,0,1,0,1,0
12753,65000,445,0,0,drop,70,70,0,1,0,1,0
12754,65002,445,0,0,drop,70,70,0,1,0,1,0
12755,60183,445,0,0,drop,70,70,0,1,0,1,0
12756,2531,30188,0,0,deny,66,66,0,1,0,1,0
12757,12709,51505,0,0,deny,62,62,0,1,0,1,0
12758,45964,3111,0,0,deny,60,60,0,1,0,1,0
12759,7246,59858,0,0,deny,66,66,0,1,0,1,0
12760,45908,3383,0,0,deny,60,60,0,1,0,1,0
12761,63397,26467,0,0,deny,66,66,0,1,0,1,0
12762,63041,50584,0,0,deny,62,62,0,1,0,1,0
12763,40571,26467,0,0,deny,62,62,0,1,0,1,0
12764,17643,50584,0,0,deny,62,62,0,1,0,1,0
12765,27908,23,0,0,deny,60,60,0,1,0,1,0
12766,60176,445,0,0,drop,70,70,0,1,0,1,0
12767,64986,445,0,0,drop,70,70,0,1,0,1,0
12768,64987,445,0,0,drop,70,70,0,1,0,1,0
12769,64988,445,0,0,drop,70,70,0,1,0,1,0
12770,61537,57866,0,0,deny,66,66,0,1,0,1,0
12771,60174,445,0,0,drop,70,70,0,1,0,1,0
12772,32520,47993,0,0,deny,62,62,0,1,0,1,0
12773,60406,445,0,0,drop,66,66,0,1,0,1,0
12774,65081,26467,0,0,deny,66,66,0,1,0,1,0
12775,12663,62413,0,0,deny,66,66,0,1,0,1,0
12776,60173,445,0,0,drop,70,70,0,1,0,1,0
12777,27828,56205,0,0,deny,146,146,0,1,0,1,0
12778,60172,445,0,0,drop,70,70,0,1,0,1,0
12779,60171,445,0,0,drop,70,70,0,1,0,1,0
12780,60169,445,0,0,drop,70,70,0,1,0,1,0
12781,60167,445,0,0,drop,70,70,0,1,0,1,0
12782,14343,6881,0,0,deny,62,62,0,1,0,1,0
12783,3792,52700,0,0,deny,62,62,0,1,0,1,0
12784,64982,445,0,0,drop,70,70,0,1,0,1,0
12785,64975,445,0,0,drop,70,70,0,1,0,1,0
12786,57034,44847,0,0,deny,62,62,0,1,0,1,0
12787,60786,51505,0,0,deny,62,62,0,1,0,1,0
12788,60153,445,0,0,drop,70,70,0,1,0,1,0
12789,60151,445,0,0,drop,70,70,0,1,0,1,0
12790,60150,445,0,0,drop,70,70,0,1,0,1,0
12791,59365,42873,0,0,deny,74,74,0,1,0,1,0
12792,22975,23,0,0,deny,60,60,0,1,0,1,0
12793,60142,445,0,0,drop,70,70,0,1,0,1,0
12794,60143,445,0,0,drop,70,70,0,1,0,1,0
12795,24809,52700,0,0,deny,66,66,0,1,0,1,0
12796,60388,445,0,0,drop,66,66,0,1,0,1,0
12797,60387,445,0,0,drop,66,66,0,1,0,1,0
12798,61430,37965,0,0,deny,66,66,0,1,0,1,0
12799,45908,33330,0,0,deny,60,60,0,1,0,1,0
12800,41744,37965,0,0,deny,62,62,0,1,0,1,0
12801,62973,51505,0,0,deny,62,62,0,1,0,1,0
12802,64969,445,0,0,drop,70,70,0,1,0,1,0
12803,64967,445,0,0,drop,70,70,0,1,0,1,0
12804,64965,445,0,0,drop,70,70,0,1,0,1,0
12805,64964,445,0,0,drop,70,70,0,1,0,1,0
12806,59043,35440,0,0,deny,66,66,0,1,0,1,0
12807,13090,36237,0,0,deny,62,62,0,1,0,1,0
12808,53143,50584,0,0,deny,66,66,0,1,0,1,0
12809,11878,37807,0,0,deny,146,146,0,1,0,1,0
12810,62824,37807,0,0,deny,66,66,0,1,0,1,0
12811,14696,42707,0,0,deny,62,62,0,1,0,1,0
12812,51830,42707,0,0,deny,66,66,0,1,0,1,0
12813,60383,445,0,0,drop,66,66,0,1,0,1,0
12814,60131,445,0,0,drop,70,70,0,1,0,1,0
12815,50,64147,0,0,deny,66,66,0,1,0,1,0
12816,60371,445,0,0,drop,66,66,0,1,0,1,0
12817,60370,445,0,0,drop,66,66,0,1,0,1,0
12818,60380,445,0,0,drop,66,66,0,1,0,1,0
12819,60375,445,0,0,drop,66,66,0,1,0,1,0
12820,60369,445,0,0,drop,66,66,0,1,0,1,0
12821,60373,445,0,0,drop,66,66,0,1,0,1,0
12822,60372,445,0,0,drop,66,66,0,1,0,1,0
12823,58858,15503,0,0,deny,66,66,0,1,0,1,0
12824,33405,37965,0,0,deny,62,62,0,1,0,1,0
12825,53871,37965,0,0,deny,66,66,0,1,0,1,0
12826,59210,50584,0,0,deny,66,66,0,1,0,1,0
12827,64957,445,0,0,drop,70,70,0,1,0,1,0
12828,59842,62413,0,0,deny,66,66,0,1,0,1,0
12829,64953,445,0,0,drop,70,70,0,1,0,1,0
12830,64952,445,0,0,drop,70,70,0,1,0,1,0
12831,64949,445,0,0,drop,70,70,0,1,0,1,0
12832,56582,23718,0,0,deny,66,66,0,1,0,1,0
12833,50799,37807,0,0,deny,66,66,0,1,0,1,0
12834,0,0,0,0,deny,98,98,0,1,0,1,0
12835,0,0,0,0,deny,98,98,0,1,0,1,0
12836,0,0,0,0,deny,98,98,0,1,0,1,0
12837,0,0,0,0,deny,98,98,0,1,0,1,0
12838,0,0,0,0,deny,98,98,0,1,0,1,0
12839,0,0,0,0,deny,98,98,0,1,0,1,0
12840,0,0,0,0,deny,98,98,0,1,0,1,0
12841,0,0,0,0,deny,98,98,0,1,0,1,0
12842,50135,50584,0,0,deny,62,62,0,1,0,1,0
12843,8403,46824,0,0,deny,62,62,0,1,0,1,0
12844,60127,445,0,0,drop,70,70,0,1,0,1,0
12845,55862,62413,0,0,deny,66,66,0,1,0,1,0
12846,11562,30188,0,0,deny,62,62,0,1,0,1,0
12847,6289,44847,0,0,deny,66,66,0,1,0,1,0
12848,60118,445,0,0,drop,70,70,0,1,0,1,0
12849,60117,445,0,0,drop,70,70,0,1,0,1,0
12850,60116,445,0,0,drop,70,70,0,1,0,1,0
12851,60114,445,0,0,drop,70,70,0,1,0,1,0
12852,56191,22114,0,0,deny,62,62,0,1,0,1,0
12853,60110,445,0,0,drop,70,70,0,1,0,1,0
12854,38306,51221,0,0,deny,62,62,0,1,0,1,0
12855,64948,445,0,0,drop,70,70,0,1,0,1,0
12856,64947,445,0,0,drop,70,70,0,1,0,1,0
12857,64944,445,0,0,drop,70,70,0,1,0,1,0
12858,58972,57866,0,0,deny,62,62,0,1,0,1,0
12859,64368,22114,0,0,deny,66,66,0,1,0,1,0
12860,60364,445,0,0,drop,66,66,0,1,0,1,0
12861,64940,445,0,0,drop,70,70,0,1,0,1,0
12862,60360,445,0,0,drop,66,66,0,1,0,1,0
12863,24271,52700,0,0,deny,66,66,0,1,0,1,0
12864,14183,26467,0,0,deny,62,62,0,1,0,1,0
12865,60357,445,0,0,drop,66,66,0,1,0,1,0
12866,60356,445,0,0,drop,66,66,0,1,0,1,0
12867,1114,46824,0,0,deny,62,62,0,1,0,1,0
12868,60355,445,0,0,drop,66,66,0,1,0,1,0
12869,43578,15503,0,0,deny,74,74,0,1,0,1,0
12870,46149,23,0,0,deny,60,60,0,1,0,1,0
12871,17781,50265,0,0,deny,62,62,0,1,0,1,0
12872,60105,445,0,0,drop,70,70,0,1,0,1,0
12873,50424,55777,0,0,deny,62,62,0,1,0,1,0
12874,64932,445,0,0,drop,70,70,0,1,0,1,0
12875,14567,37965,0,0,deny,62,62,0,1,0,1,0
12876,64927,445,0,0,drop,70,70,0,1,0,1,0
12877,64926,445,0,0,drop,70,70,0,1,0,1,0
12878,1873,37965,0,0,deny,62,62,0,1,0,1,0
12879,64535,37965,0,0,deny,66,66,0,1,0,1,0
12880,60097,445,0,0,drop,70,70,0,1,0,1,0
12881,60094,445,0,0,drop,70,70,0,1,0,1,0
12882,30315,57470,0,0,deny,145,145,0,1,0,1,0
12883,32282,8604,0,0,deny,66,66,0,1,0,1,0
12884,60342,445,0,0,drop,66,66,0,1,0,1,0
12885,6666,80,0,0,deny,60,60,0,1,0,1,0
12886,27368,22114,0,0,deny,146,146,0,1,0,1,0
12887,40308,67,0,0,deny,60,60,0,1,0,1,0
12888,19634,64147,0,0,deny,62,62,0,1,0,1,0
12889,50949,45960,0,0,deny,62,62,0,1,0,1,0
12890,16376,35440,0,0,deny,146,146,0,1,0,1,0
12891,32704,46824,0,0,deny,66,66,0,1,0,1,0
12892,57339,57470,0,0,deny,66,66,0,1,0,1,0
12893,36453,23,0,0,deny,60,60,0,1,0,1,0
12894,60091,445,0,0,drop,70,70,0,1,0,1,0
12895,33886,39127,0,0,deny,162,162,0,1,0,1,0
12896,60089,445,0,0,drop,70,70,0,1,0,1,0
12897,60335,445,0,0,drop,66,66,0,1,0,1,0
12898,64914,445,0,0,drop,70,70,0,1,0,1,0
12899,6666,138,0,0,deny,60,60,0,1,0,1,0
12900,12969,55777,0,0,deny,66,66,0,1,0,1,0
12901,58359,64147,0,0,deny,72,72,0,1,0,1,0
12902,1903,43890,0,0,deny,66,66,0,1,0,1,0
12903,53906,44512,0,0,deny,62,62,0,1,0,1,0
12904,56462,37965,0,0,deny,66,66,0,1,0,1,0
12905,60085,445,0,0,drop,70,70,0,1,0,1,0
12906,8313,51505,0,0,deny,62,62,0,1,0,1,0
12907,51346,51221,0,0,deny,70,70,0,1,0,1,0
12908,60332,445,0,0,drop,66,66,0,1,0,1,0
12909,56005,64147,0,0,deny,62,62,0,1,0,1,0
12910,63079,64147,0,0,deny,66,66,0,1,0,1,0
12911,60297,25604,0,0,deny,62,62,0,1,0,1,0
12912,60083,445,0,0,drop,70,70,0,1,0,1,0
12913,54305,39004,0,0,deny,62,62,0,1,0,1,0
12914,55450,64147,0,0,deny,66,66,0,1,0,1,0
12915,60324,445,0,0,drop,66,66,0,1,0,1,0
12916,27402,37628,0,0,deny,62,62,0,1,0,1,0
12917,60316,445,0,0,drop,66,66,0,1,0,1,0
12918,7664,2149,0,0,deny,66,66,0,1,0,1,0
12919,60079,445,0,0,drop,70,70,0,1,0,1,0
12920,48706,23393,0,0,deny,60,60,0,1,0,1,0
12921,20012,444,0,0,deny,60,60,0,1,0,1,0
12922,6666,6001,0,0,deny,60,60,0,1,0,1,0
12923,24768,22114,0,0,deny,146,146,0,1,0,1,0
12924,64903,445,0,0,drop,70,70,0,1,0,1,0
12925,64901,445,0,0,drop,70,70,0,1,0,1,0
12926,64900,445,0,0,drop,70,70,0,1,0,1,0
12927,60310,445,0,0,drop,66,66,0,1,0,1,0
12928,60308,445,0,0,drop,66,66,0,1,0,1,0
12929,60304,445,0,0,drop,66,66,0,1,0,1,0
12930,60306,445,0,0,drop,66,66,0,1,0,1,0
12931,60309,445,0,0,drop,66,66,0,1,0,1,0
12932,60307,445,0,0,drop,66,66,0,1,0,1,0
12933,60303,445,0,0,drop,66,66,0,1,0,1,0
12934,60302,445,0,0,drop,66,66,0,1,0,1,0
12935,61078,57470,0,0,deny,145,145,0,1,0,1,0
12936,60066,445,0,0,drop,70,70,0,1,0,1,0
12937,28878,51505,0,0,deny,62,62,0,1,0,1,0
12938,54276,37628,0,0,deny,66,66,0,1,0,1,0
12939,40512,57470,0,0,deny,74,74,0,1,0,1,0
12940,60063,445,0,0,drop,70,70,0,1,0,1,0
12941,64891,445,0,0,drop,70,70,0,1,0,1,0
12942,64890,445,0,0,drop,70,70,0,1,0,1,0
12943,64886,445,0,0,drop,70,70,0,1,0,1,0
12944,64883,445,0,0,drop,70,70,0,1,0,1,0
12945,28413,64147,0,0,deny,62,62,0,1,0,1,0
12946,60288,445,0,0,drop,66,66,0,1,0,1,0
12947,60290,445,0,0,drop,66,66,0,1,0,1,0
12948,60287,445,0,0,drop,66,66,0,1,0,1,0
12949,60058,445,0,0,drop,70,70,0,1,0,1,0
12950,60057,445,0,0,drop,70,70,0,1,0,1,0
12951,64880,445,0,0,drop,70,70,0,1,0,1,0
12952,60055,445,0,0,drop,70,70,0,1,0,1,0
12953,50245,44847,0,0,deny,62,62,0,1,0,1,0
12954,64877,445,0,0,drop,70,70,0,1,0,1,0
12955,64872,445,0,0,drop,70,70,0,1,0,1,0
12956,64874,445,0,0,drop,70,70,0,1,0,1,0
12957,64346,51505,0,0,deny,66,66,0,1,0,1,0
12958,55111,39004,0,0,deny,66,66,0,1,0,1,0
12959,57173,44847,0,0,deny,62,62,0,1,0,1,0
12960,13840,37965,0,0,deny,146,146,0,1,0,1,0
12961,41648,56205,0,0,deny,66,66,0,1,0,1,0
12962,59618,46824,0,0,deny,66,66,0,1,0,1,0
12963,1114,46824,0,0,deny,62,62,0,1,0,1,0
12964,64626,50584,0,0,deny,66,66,0,1,0,1,0
12965,443,28215,0,0,deny,60,60,0,1,0,1,0
12966,24110,23,0,0,deny,60,60,0,1,0,1,0
12967,60048,445,0,0,drop,70,70,0,1,0,1,0
12968,60046,445,0,0,drop,70,70,0,1,0,1,0
12969,64862,445,0,0,drop,70,70,0,1,0,1,0
12970,64860,445,0,0,drop,70,70,0,1,0,1,0
12971,64857,445,0,0,drop,70,70,0,1,0,1,0
12972,20830,1433,0,0,deny,60,60,0,1,0,1,0
12973,59365,42873,0,0,deny,74,74,0,1,0,1,0
12974,29080,50265,0,0,deny,62,62,0,1,0,1,0
12975,52094,22114,0,0,deny,146,146,0,1,0,1,0
12976,60045,445,0,0,drop,70,70,0,1,0,1,0
12977,60276,445,0,0,drop,66,66,0,1,0,1,0
12978,60044,445,0,0,drop,70,70,0,1,0,1,0
12979,58475,11392,0,0,deny,66,66,0,1,0,1,0
12980,30580,50265,0,0,deny,66,66,0,1,0,1,0
12981,60043,445,0,0,drop,70,70,0,1,0,1,0
12982,60038,445,0,0,drop,70,70,0,1,0,1,0
12983,60037,445,0,0,drop,70,70,0,1,0,1,0
12984,45682,25604,0,0,deny,62,62,0,1,0,1,0
12985,43063,57470,0,0,deny,62,62,0,1,0,1,0
12986,47910,7454,0,0,deny,60,60,0,1,0,1,0
12987,21750,39004,0,0,deny,62,62,0,1,0,1,0
12988,3068,36237,0,0,deny,62,62,0,1,0,1,0
12989,59763,25604,0,0,deny,66,66,0,1,0,1,0
12990,56386,50584,0,0,deny,66,66,0,1,0,1,0
12991,60025,445,0,0,drop,70,70,0,1,0,1,0
12992,60024,445,0,0,drop,70,70,0,1,0,1,0
12993,60018,445,0,0,drop,70,70,0,1,0,1,0
12994,20864,51221,0,0,deny,62,62,0,1,0,1,0
12995,64853,445,0,0,drop,70,70,0,1,0,1,0
12996,64847,445,0,0,drop,70,70,0,1,0,1,0
12997,58791,30188,0,0,deny,146,146,0,1,0,1,0
12998,60015,445,0,0,drop,70,70,0,1,0,1,0
12999,60014,445,0,0,drop,70,70,0,1,0,1,0
13000,56035,1310,0,0,deny,62,62,0,1,0,1,0
13001,58021,17,0,0,deny,60,60,0,1,0,1,0
13002,60761,51221,0,0,deny,66,66,0,1,0,1,0
13003,60263,445,0,0,drop,66,66,0,1,0,1,0
13004,60260,445,0,0,drop,66,66,0,1,0,1,0
13005,58687,11392,0,0,deny,66,66,0,1,0,1,0
13006,30602,36237,0,0,deny,146,146,0,1,0,1,0
13007,13285,29892,0,0,deny,145,145,0,1,0,1,0
13008,0,0,0,0,deny,185,185,0,1,0,1,0
13009,64844,445,0,0,drop,70,70,0,1,0,1,0
13010,60003,445,0,0,drop,70,70,0,1,0,1,0
13011,64839,445,0,0,drop,70,70,0,1,0,1,0
13012,64838,445,0,0,drop,70,70,0,1,0,1,0
13013,64837,445,0,0,drop,70,70,0,1,0,1,0
13014,1045,36237,0,0,deny,66,66,0,1,0,1,0
13015,60257,445,0,0,drop,66,66,0,1,0,1,0
13016,60249,445,0,0,drop,66,66,0,1,0,1,0
13017,60251,445,0,0,drop,66,66,0,1,0,1,0
13018,60240,445,0,0,drop,66,66,0,1,0,1,0
13019,60245,445,0,0,drop,66,66,0,1,0,1,0
13020,60246,445,0,0,drop,66,66,0,1,0,1,0
13021,60241,445,0,0,drop,66,66,0,1,0,1,0
13022,60239,445,0,0,drop,66,66,0,1,0,1,0
13023,28370,23,0,0,deny,60,60,0,1,0,1,0
13024,65166,62413,0,0,deny,62,62,0,1,0,1,0
13025,80,63761,0,0,deny,66,66,0,1,0,1,0
13026,64827,445,0,0,drop,70,70,0,1,0,1,0
13027,63461,51505,0,0,deny,66,66,0,1,0,1,0
13028,59999,445,0,0,drop,70,70,0,1,0,1,0
13029,64825,445,0,0,drop,70,70,0,1,0,1,0
13030,64823,445,0,0,drop,70,70,0,1,0,1,0
13031,64821,445,0,0,drop,70,70,0,1,0,1,0
13032,45238,44847,0,0,deny,62,62,0,1,0,1,0
13033,16630,44847,0,0,deny,62,62,0,1,0,1,0
13034,34400,39004,0,0,deny,74,74,0,1,0,1,0
13035,16630,44847,0,0,deny,146,146,0,1,0,1,0
13036,59989,445,0,0,drop,70,70,0,1,0,1,0
13037,59987,445,0,0,drop,70,70,0,1,0,1,0
13038,59990,445,0,0,drop,70,70,0,1,0,1,0
13039,59985,445,0,0,drop,70,70,0,1,0,1,0
13040,51731,57470,0,0,deny,78,78,0,1,0,1,0
13041,443,10010,0,0,deny,60,60,0,1,0,1,0
13042,1091,37965,0,0,deny,62,62,0,1,0,1,0
13043,49276,51505,0,0,deny,66,66,0,1,0,1,0
13044,59982,445,0,0,drop,70,70,0,1,0,1,0
13045,56255,44847,0,0,deny,66,66,0,1,0,1,0
13046,64819,445,0,0,drop,70,70,0,1,0,1,0
13047,64818,445,0,0,drop,70,70,0,1,0,1,0
13048,64817,445,0,0,drop,70,70,0,1,0,1,0
13049,2636,11392,0,0,deny,66,66,0,1,0,1,0
13050,60232,445,0,0,drop,66,66,0,1,0,1,0
13051,57302,62413,0,0,deny,66,66,0,1,0,1,0
13052,64812,445,0,0,drop,70,70,0,1,0,1,0
13053,52348,62413,0,0,deny,66,66,0,1,0,1,0
13054,60228,445,0,0,drop,66,66,0,1,0,1,0
13055,60226,445,0,0,drop,66,66,0,1,0,1,0
13056,42366,57470,0,0,deny,66,66,0,1,0,1,0
13057,51382,56205,0,0,deny,62,62,0,1,0,1,0
13058,59977,445,0,0,drop,70,70,0,1,0,1,0
13059,60224,445,0,0,drop,66,66,0,1,0,1,0
13060,57555,35440,0,0,deny,66,66,0,1,0,1,0
13061,16013,35253,0,0,deny,66,66,0,1,0,1,0
13062,2464,50584,0,0,deny,62,62,0,1,0,1,0
13063,57940,24748,0,0,deny,148,148,0,1,0,1,0
13064,49514,39127,0,0,deny,162,162,0,1,0,1,0
13065,64804,445,0,0,drop,70,70,0,1,0,1,0
13066,59969,445,0,0,drop,70,70,0,1,0,1,0
13067,1912,48817,0,0,deny,62,62,0,1,0,1,0
13068,64797,445,0,0,drop,70,70,0,1,0,1,0
13069,64795,445,0,0,drop,70,70,0,1,0,1,0
13070,59967,445,0,0,drop,70,70,0,1,0,1,0
13071,7347,56205,0,0,deny,66,66,0,1,0,1,0
13072,54866,37965,0,0,deny,62,62,0,1,0,1,0
13073,10480,26467,0,0,deny,62,62,0,1,0,1,0
13074,42717,5900,0,0,deny,60,60,0,1,0,1,0
13075,60214,445,0,0,drop,66,66,0,1,0,1,0
13076,62348,48817,0,0,deny,145,145,0,1,0,1,0
13077,56250,36237,0,0,deny,66,66,0,1,0,1,0
13078,59962,445,0,0,drop,70,70,0,1,0,1,0
13079,59961,445,0,0,drop,70,70,0,1,0,1,0
13080,2572,35440,0,0,deny,66,66,0,1,0,1,0
13081,56638,64147,0,0,deny,62,62,0,1,0,1,0
13082,51429,22114,0,0,deny,62,62,0,1,0,1,0
13083,60206,445,0,0,drop,66,66,0,1,0,1,0
13084,64785,445,0,0,drop,70,70,0,1,0,1,0
13085,15978,50584,0,0,deny,146,146,0,1,0,1,0
13086,59957,445,0,0,drop,70,70,0,1,0,1,0
13087,47201,44847,0,0,deny,66,66,0,1,0,1,0
13088,59956,445,0,0,drop,70,70,0,1,0,1,0
13089,3830,26467,0,0,deny,66,66,0,1,0,1,0
13090,52184,22114,0,0,deny,66,66,0,1,0,1,0
13091,60204,445,0,0,drop,66,66,0,1,0,1,0
13092,65012,32468,0,0,deny,66,66,0,1,0,1,0
